parcel_id,apprlnd,apprbld,apprtot,landuse,school,pclass,staddr,usps_city,taxdesi,area_a,rooms,baths,bedrms,nostory,yearblt,proptyp,point_x,point_y,source_year,taxdist_code,staddr_norm,stories_x_sqft,sqft_prev,delta_sqft
170-004995,200000.0,491200.0,691200.0,510,2506,R,5913 STRATTON PL,Columbus,JEFFERSON TOWNSHIP,2086.0,6,3,3,10.0,2023.0,,1874968.01325,734926.959477,2024,170,5913 STRATTON PL,20860.0,,
170-004996,200000.0,504700.0,704700.0,510,2506,R,5921 STRATTON PL,Columbus,JEFFERSON TOWNSHIP,2220.0,7,3,3,10.0,2022.0,,1875029.02691,734922.636569,2024,170,5921 STRATTON PL,22200.0,2220.0,0.0
170-004991,200000.0,0.0,200000.0,500,2506,R,5983 STRATTON PL,Columbus,JEFFERSON TOWNSHIP,,0,0,0,,,,1874916.92534,735045.590309,2024,170,5983 STRATTON PL,,,
170-004992,200000.0,0.0,200000.0,500,2506,R,5991 STRATTON PL,Columbus,JEFFERSON TOWNSHIP,,0,0,0,,,,1874855.15012,735050.071517,2024,170,5991 STRATTON PL,,,
170-005001,28700.0,0.0,28700.0,550,2506,R,7758 STRICKLAND DR,New Albany,JEFFERSON TOWNSHIP,2047.0,4,3,2,10.0,2022.0,,1881069.68412,747442.131297,2024,170,7758 STRICKLAND DRIVE,20470.0,2047.0,0.0
170-004997,14300.0,0.0,14300.0,500,2506,R,SOUDER DR,Columbus,JEFFERSON TOWNSHIP,,0,0,0,,,,1874937.44285,734846.822252,2024,170,SOUDER DRIVE,,,
170-004998,40700.0,0.0,40700.0,500,2506,R,SOUDER DR,Columbus,JEFFERSON TOWNSHIP,,0,0,0,,,,1875311.22738,735055.016963,2024,170,SOUDER DRIVE,,,
170-004994,200000.0,531700.0,731700.0,510,2506,R,5905 STRATTON PL,Columbus,JEFFERSON TOWNSHIP,2238.0,7,3,3,10.0,2022.0,,1874908.46859,734931.281154,2024,170,5905 STRATTON PL,22380.0,2238.0,0.0
068-000075,107000.0,273500.0,380500.0,510,2509,R,208 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2368.0,8,2,4,20.0,1994.0,,1884526.04654,721162.876113,2024,068,208 KINGSMEADOW LANE,47360.0,2368.0,0.0
068-000074,107000.0,257500.0,364500.0,510,2509,R,204 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2354.0,7,2,3,20.0,1994.0,,1884625.42791,721161.772932,2024,068,204 KINGSMEADOW LANE,47080.0,2354.0,0.0
175-295937,90100.0,285700.0,375800.0,510,4505,R,7715 HAZELTON ST,Blacklick,JEFFERSON TWP-COLS-LICKING,2280.0,6,2,4,20.0,2017.0,,1884776.81786,727119.485754,2024,175,7715 HAZELTON STREET,45600.0,2280.0,0.0
175-295936,90100.0,344700.0,434800.0,510,4505,R,7721 HAZELTON ST,Blacklick,JEFFERSON TWP-COLS-LICKING,3080.0,6,3,4,20.0,2017.0,,1884826.71113,727116.060154,2024,175,7721 HAZELTON STREET,61600.0,3080.0,0.0
068-000079,107000.0,274400.0,381400.0,510,2509,R,224 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2664.0,5,2,3,20.0,1995.0,,1884238.73864,721195.66271,2024,068,224 KINGSMEADOW LANE,53280.0,2664.0,0.0
068-000077,107000.0,339500.0,446500.0,510,2509,R,216 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,3616.0,6,2,3,20.0,1994.0,,1884375.42226,721182.344988,2024,068,216 KINGSMEADOW LANE,72320.0,3616.0,0.0
068-000078,107000.0,265800.0,372800.0,510,2509,R,220 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2473.0,8,2,4,20.0,1994.0,,1884307.12638,721193.89024,2024,068,220 KINGSMEADOW LANE,49460.0,2473.0,0.0
068-000076,107000.0,275800.0,382800.0,510,2509,R,212 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2212.0,7,2,4,20.0,1994.0,,1884445.19656,721177.460237,2024,068,212 KINGSMEADOW LANE,44240.0,2212.0,0.0
068-000083,107000.0,263300.0,370300.0,510,2509,R,187 ROYAL FARMS EAST,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2427.0,8,2,4,20.0,1998.0,,1884014.12172,721403.149172,2024,068,187 ROYAL FARMS,48540.0,2427.0,0.0
068-000082,107000.0,239700.0,346700.0,510,2509,R,191 ROYAL FARM EAST,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2060.0,8,2,4,20.0,1994.0,,1884017.06667,721308.513945,2024,068,191 ROYAL FARM,41200.0,2060.0,0.0
068-000081,107000.0,287400.0,394400.0,510,2509,R,232 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2704.0,7,2,3,20.0,1994.0,,1884111.01826,721144.114667,2024,068,232 KINGSMEADOW LANE,54080.0,2704.0,0.0
068-000080,107000.0,224600.0,331600.0,510,2509,R,228 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,1913.0,6,3,3,10.0,1994.0,,1884171.32038,721179.940137,2024,068,228 KINGSMEADOW LANE,19130.0,1913.0,0.0
068-000087,107000.0,243600.0,350600.0,510,2509,R,186 CADY CT,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2210.0,7,2,3,20.0,1995.0,,1884480.07838,721451.64604,2024,068,186 CADY COURT,44200.0,2210.0,0.0
068-000085,107000.0,276400.0,383400.0,510,2509,R,195 CADY CT,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2504.0,5,2,3,20.0,1995.0,,1884303.67494,721381.502234,2024,068,195 CADY COURT,50080.0,2504.0,0.0
068-000086,107000.0,219800.0,326800.0,510,2509,R,183 CADY CT,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2050.0,8,2,3,10.0,1997.0,,1884310.01884,721461.52504,2024,068,183 CADY COURT,20500.0,2050.0,0.0
068-000084,107000.0,269500.0,376500.0,510,2509,R,186 ROYAL FARM EAST,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2431.0,7,2,3,20.0,1998.0,,1884183.15558,721371.668346,2024,068,186 ROYAL FARM,48620.0,2431.0,0.0
171-000682,75600.0,242400.0,318000.0,510,4505,R,1113 WILLOW BROOK CSG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1944.0,7,2,4,20.0,2003.0,,1886792.58032,731626.90169,2024,171,1113 WILLOW BROOK CSG COURT,38880.0,1944.0,0.0
171-000681,75600.0,319000.0,394600.0,510,4505,R,1105 WILLOW BROOK CSG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2122.0,7,3,3,20.0,2006.0,,1886789.09689,731573.00375,2024,171,1105 WILLOW BROOK CSG COURT,42440.0,2122.0,0.0
170-004999,1300.0,0.0,1300.0,500,2506,R,SOUDER DR,Columbus,JEFFERSON TOWNSHIP,,0,0,0,,,,1874933.11051,735445.886424,2024,170,SOUDER DRIVE,,,
170-005000,28700.0,0.0,28700.0,550,2506,R,7750 STRICKLAND DR,New Albany,JEFFERSON TOWNSHIP,1733.0,5,2,2,10.0,2022.0,,1880964.49855,747446.589539,2024,170,7750 STRICKLAND DRIVE,17330.0,1733.0,0.0
170-005003,28700.0,0.0,28700.0,550,2506,R,7766 STRICKLAND DR,New Albany,JEFFERSON TOWNSHIP,3266.0,6,3,3,10.0,2022.0,,1881174.48337,747435.052899,2024,170,7766 STRICKLAND DRIVE,32660.0,3266.0,0.0
170-005004,28700.0,0.0,28700.0,550,2506,R,3323 POLDEN HILL DR,New Albany,JEFFERSON TOWNSHIP,1733.0,5,2,2,10.0,2022.0,,1881168.47206,747155.775242,2024,170,3323 POLDEN HILL DRIVE,17330.0,1733.0,0.0
171-000684,83000.0,252500.0,335500.0,510,4505,R,1126 WILLOW BROOK CSG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1899.0,6,2,3,20.0,2003.0,,1886843.81504,731753.032508,2024,171,1126 WILLOW BROOK CSG COURT,37980.0,1899.0,0.0
171-000683,83000.0,241900.0,324900.0,510,4505,R,1121 WILLOW BROOK CSG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1834.0,7,2,3,20.0,2003.0,,1886803.5871,731687.236215,2024,171,1121 WILLOW BROOK CSG COURT,36680.0,1834.0,0.0
170-005009,22800.0,0.0,22800.0,550,2506,R,3331 POLDEN HILL DR,New Albany,JEFFERSON TOWNSHIP,2118.0,5,3,3,10.0,2022.0,,1881155.06534,747259.600904,2024,170,3331 POLDEN HILL DRIVE,21180.0,2118.0,0.0
170-005005,28700.0,0.0,28700.0,550,2506,R,3315 POLDEN HILL DR,New Albany,JEFFERSON TOWNSHIP,1733.0,5,2,2,10.0,2022.0,,1881180.08088,747052.327696,2024,170,3315 POLDEN HILL DRIVE,17330.0,1733.0,0.0
170-005006,28800.0,0.0,28800.0,550,2506,R,7735 COGWHEEL DR,New Albany,JEFFERSON TOWNSHIP,3266.0,6,3,3,10.0,2022.0,,1880788.2977,747039.958955,2024,170,7735 COGWHEEL DRIVE,32660.0,3266.0,0.0
170-005002,28700.0,0.0,28700.0,550,2506,R,7762 STRICKLAND DR,New Albany,JEFFERSON TOWNSHIP,2118.0,4,2,2,10.0,2022.0,,1881122.20411,747436.747039,2024,170,7762 STRICKLAND DRIVE,21180.0,2118.0,0.0
170-005011,22800.0,0.0,22800.0,550,2506,R,3319 POLDEN HILL DR,New Albany,JEFFERSON TOWNSHIP,2118.0,5,2,2,10.0,2022.0,,1881169.81597,747103.242949,2024,170,3319 POLDEN HILL DRIVE,21180.0,2118.0,0.0
170-005012,22800.0,0.0,22800.0,550,2506,R,7751 COGWHEEL DR,New Albany,JEFFERSON TOWNSHIP,3266.0,6,3,3,10.0,2022.0,,1880996.31566,747022.801427,2024,170,7751 COGWHEEL DRIVE,32660.0,3266.0,0.0
170-005007,22800.0,0.0,22800.0,550,2506,R,7754 STRICKLAND DR,New Albany,JEFFERSON TOWNSHIP,2560.0,6,3,3,10.0,2022.0,,1881015.49131,747443.232837,2024,170,7754 STRICKLAND DRIVE,25600.0,2560.0,0.0
170-005008,22800.0,0.0,22800.0,550,2506,R,3335 POLDEN HILL DR,New Albany,JEFFERSON TOWNSHIP,1735.0,4,3,2,10.0,2022.0,,1881154.65237,747302.084415,2024,170,3335 POLDEN HILL DRIVE,17350.0,1735.0,0.0
175-295942,85800.0,272400.0,358200.0,510,4505,R,595 COLEBRIDGE DR,Blacklick,JEFFERSON TWP-COLS-LICKING,2036.0,6,2,4,20.0,2017.0,,1884698.94851,727442.821312,2024,175,595 COLEBRIDGE DRIVE,40720.0,2036.0,0.0
175-295940,85800.0,289500.0,375300.0,510,4505,R,583 COLEBRIDGE DR,Blacklick,JEFFERSON TWP-COLS-LICKING,2508.0,9,3,4,20.0,2017.0,,1884692.6571,727342.983093,2024,175,583 COLEBRIDGE DRIVE,50160.0,2508.0,0.0
175-295939,87500.0,241300.0,328800.0,510,4505,R,575 COLEBRIDGE DR,Blacklick,JEFFERSON TWP-COLS-LICKING,1794.0,6,2,4,20.0,2017.0,,1884688.37439,727278.67917,2024,175,575 COLEBRIDGE DRIVE,35880.0,1794.0,0.0
175-295938,89300.0,277900.0,367200.0,510,4505,R,7709 HAZELTON ST,Blacklick,JEFFERSON TWP-COLS-LICKING,2280.0,8,2,4,20.0,2017.0,,1884726.91187,727122.859681,2024,175,7709 HAZELTON STREET,45600.0,2280.0,0.0
068-000067,117700.0,247000.0,364700.0,510,2509,R,162 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2041.0,5,2,3,10.0,1995.0,,1885039.04544,721636.587435,2024,068,162 KINGSMEADOW LANE,20410.0,2041.0,0.0
068-000066,117700.0,300100.0,417800.0,510,2509,R,158 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2804.0,7,3,3,20.0,1995.0,,1885035.22778,721775.297788,2024,068,158 KINGSMEADOW LANE,56080.0,2804.0,0.0
068-000065,117700.0,296700.0,414400.0,510,2509,R,134 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2728.0,8,2,4,20.0,1994.0,,1885105.88216,721882.136485,2024,068,134 KINGSMEADOW LANE,54560.0,2728.0,0.0
175-295941,85800.0,279600.0,365400.0,510,4505,R,589 COLEBRIDGE DR,Blacklick,JEFFERSON TWP-COLS-LICKING,2408.0,7,2,4,20.0,2017.0,,1884696.00068,727392.789014,2024,175,589 COLEBRIDGE DRIVE,48160.0,2408.0,0.0
068-000071,107000.0,235400.0,342400.0,510,2509,R,192 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,1894.0,7,2,3,20.0,1994.0,,1884934.06205,721368.924749,2024,068,192 KINGSMEADOW LANE,37880.0,1894.0,0.0
068-000069,107000.0,247800.0,354800.0,510,2509,R,180 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2234.0,8,2,4,20.0,1995.0,,1884953.38985,721501.229685,2024,068,180 KINGSMEADOW LANE,44680.0,2234.0,0.0
068-000070,107000.0,284900.0,391900.0,510,2509,R,188 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2174.0,7,2,3,20.0,1994.0,,1884939.36142,721452.653256,2024,068,188 KINGSMEADOW LANE,43480.0,2174.0,0.0
068-000068,107000.0,291700.0,398700.0,510,2509,R,170 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2356.0,7,2,3,20.0,1995.0,,1884984.96869,721559.48088,2024,068,170 KINGSMEADOW LANE,47120.0,2356.0,0.0
175-295935,90100.0,302600.0,392700.0,510,4505,R,7727 HAZELTON ST,Blacklick,JEFFERSON TWP-COLS-LICKING,2508.0,9,2,4,20.0,2017.0,,1884876.61015,727112.69525,2024,175,7727 HAZELTON STREET,50160.0,2508.0,0.0
175-295933,91000.0,297900.0,388900.0,510,4505,R,7739 HAZELTON ST,Blacklick,JEFFERSON TWP-COLS-LICKING,2332.0,6,2,4,20.0,2017.0,,1884976.2548,727105.881369,2024,175,7739 HAZELTON STREET,46640.0,2332.0,0.0
175-295934,90100.0,224300.0,314400.0,510,4505,R,7733 HAZELTON ST,Blacklick,JEFFERSON TWP-COLS-LICKING,1714.0,5,2,3,10.0,2017.0,,1884926.44232,727109.34921,2024,175,7733 HAZELTON STREET,17140.0,1714.0,0.0
068-000073,127600.0,241200.0,368800.0,510,2509,R,200 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,1885.0,5,3,4,10.0,1994.0,,1884771.35855,721165.178437,2024,068,200 KINGSMEADOW LANE,18850.0,1885.0,0.0
068-000072,147500.0,254400.0,401900.0,510,2509,R,196 KINGSMEADOW LN,Reynoldsburg,CITY OF REYNOLDSBURG-JEFF TWP-RE,2144.0,8,2,4,20.0,1994.0,,1884933.62775,721219.630428,2024,068,196 KINGSMEADOW LANE,42880.0,2144.0,0.0
171-000678,87200.0,235400.0,322600.0,510,4505,R,8568 GREYLAG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1739.0,6,2,3,20.0,2002.0,,1890004.67527,731536.675083,2024,171,8568 GREYLAG COURT,34780.0,2044.0,-305.0
171-000677,91300.0,286300.0,377600.0,510,4505,R,8572 GREYLAG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2632.0,7,2,3,20.0,2002.0,,1889918.52838,731549.663082,2024,171,8572 GREYLAG COURT,52640.0,2632.0,0.0
171-000676,87200.0,233500.0,320700.0,510,4505,R,8576 GREYLAG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1874.0,9,2,4,20.0,2002.0,,1889895.87545,731616.680664,2024,171,8576 GREYLAG COURT,37480.0,1874.0,0.0
170-005010,22800.0,0.0,22800.0,550,2506,R,3327 POLDEN HILL DR,New Albany,JEFFERSON TOWNSHIP,2528.0,6,3,3,10.0,2022.0,,1881162.68426,747209.090424,2024,170,3327 POLDEN HILL DRIVE,25280.0,2528.0,0.0
170-005015,71800.0,144400.0,216200.0,511,2506,R,1857 DIXON RD,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1892548.58586,736316.469083,2024,170,1857 DIXON ROAD,,,
170-005016,97000.0,556000.0,653000.0,510,2506,R,8848 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,3874.0,7,3,4,20.0,2023.0,,1888127.02606,741517.925625,2024,170,8848 BEN HALE COURT,77480.0,,
171-000679,87200.0,264400.0,351600.0,510,4505,R,8564 GREYLAG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2354.0,6,2,3,20.0,2002.0,,1890079.64641,731546.914974,2024,171,8564 GREYLAG COURT,47080.0,2354.0,0.0
171-000680,0.0,0.0,0.0,630,4505,E,GREYLAG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,,0,0,0,,,,1890440.1128,731686.621059,2024,171,GREYLAG COURT,,,
170-005019,79600.0,407300.0,486900.0,599,2506,R,8558 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,3087.0,6,3,4,20.0,2023.0,,1888584.68754,741482.091954,2024,170,8558 BEN HALE COURT,61740.0,,
170-005020,79600.0,0.0,79600.0,500,2506,R,8572 BENHALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1888684.49787,741474.865918,2024,170,8572 BENHALE COURT,,,
170-005013,22900.0,0.0,22900.0,550,2506,R,7743 COGWHEEL DR,New Albany,JEFFERSON TOWNSHIP,2582.0,6,3,3,10.0,2022.0,,1880891.30808,747029.593572,2024,170,7743 COGWHEEL DRIVE,25820.0,2582.0,0.0
170-005023,97000.0,0.0,97000.0,500,2506,R,8610 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889007.49674,741448.990396,2024,170,8610 BEN HALE COURT,,,
170-005024,97000.0,0.0,97000.0,500,2506,R,8622 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889116.96379,741399.859917,2024,170,8622 BEN HALE COURT,,,
170-005017,79600.0,0.0,79600.0,500,2506,R,BENHALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1888264.07795,741505.303439,2024,170,BENHALE COURT,,,
170-005018,79600.0,0.0,79600.0,500,2506,R,BENHALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1888363.88787,741498.077814,2024,170,BENHALE COURT,,,
068-000052,107000.0,199800.0,306800.0,510,2509,R,18 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,1654.0,6,2,3,10.0,1997.0,,1885252.30986,722868.644108,2024,068,18 KINGSMEADOW LANE,16540.0,1654.0,0.0
068-000049,92900.0,151100.0,244000.0,510,2509,R,110 SCENIC RD,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,1144.0,6,2,3,10.0,1966.0,,1884311.14909,721917.423898,2024,068,110 SCENIC ROAD,11440.0,1144.0,0.0
175-295946,85800.0,277600.0,363400.0,510,4505,R,619 COLEBRIDGE DR,Blacklick,JEFFERSON TWP-COLS-LICKING,2430.0,6,2,4,20.0,2017.0,,1884711.25984,727642.7352,2024,175,619 COLEBRIDGE DRIVE,48600.0,2430.0,0.0
175-295945,85800.0,282900.0,368700.0,510,4505,R,613 COLEBRIDGE DR,Blacklick,JEFFERSON TWP-COLS-LICKING,2422.0,8,2,3,20.0,2017.0,,1884708.19021,727592.817321,2024,175,613 COLEBRIDGE DRIVE,48440.0,2422.0,0.0
068-000056,107000.0,284500.0,391500.0,510,2509,R,58 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2324.0,7,2,3,20.0,1995.0,,1885282.28683,722555.730938,2024,068,58 KINGSMEADOW LANE,46480.0,2324.0,0.0
068-000055,107000.0,211700.0,318700.0,510,2509,R,48 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,1748.0,7,2,3,10.0,1995.0,,1885283.59506,722631.691252,2024,068,48 KINGSMEADOW LANE,17480.0,1748.0,0.0
068-000053,107000.0,300900.0,407900.0,510,2509,R,32 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2360.0,8,3,4,20.0,1994.0,,1885267.12651,722784.685943,2024,068,32 KINGSMEADOW LANE,47200.0,2360.0,0.0
068-000054,107000.0,316300.0,423300.0,510,2509,R,40 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2431.0,8,2,3,20.0,1995.0,,1885277.07359,722710.440275,2024,068,40 KINGSMEADOW LANE,48620.0,2431.0,0.0
068-000060,107000.0,308100.0,415100.0,510,2509,R,96 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2410.0,7,2,3,20.0,1994.0,,1885225.33566,722282.679073,2024,068,96 KINGSMEADOW LANE,48200.0,2410.0,0.0
068-000059,107000.0,276300.0,383300.0,510,2509,R,88 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2508.0,7,2,3,20.0,1995.0,,1885244.15001,722350.684186,2024,068,88 KINGSMEADOW LANE,50160.0,3787.0,-1279.0
068-000058,107000.0,229600.0,336600.0,510,2509,R,78 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2067.0,8,2,4,20.0,1995.0,,1885262.92335,722418.543713,2024,068,78 KINGSMEADOW LANE,41340.0,2067.0,0.0
068-000057,107000.0,268500.0,375500.0,510,2509,R,68 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2405.0,5,2,3,20.0,1998.0,,1885278.8317,722485.830734,2024,068,68 KINGSMEADOW LANE,48100.0,2405.0,0.0
068-000064,107000.0,293400.0,400400.0,510,2509,R,128 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2761.0,9,2,5,20.0,1995.0,,1885152.78865,721962.370495,2024,068,128 KINGSMEADOW LANE,55220.0,2761.0,0.0
068-000063,107000.0,333300.0,440300.0,510,2509,R,120 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,3574.0,7,2,3,20.0,1995.0,,1885181.15145,722040.924717,2024,068,120 KINGSMEADOW LANE,71480.0,3574.0,0.0
068-000061,107000.0,282400.0,389400.0,510,2509,R,102 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2566.0,9,2,4,20.0,1995.0,,1885209.93543,722209.620656,2024,068,102 KINGSMEADOW LANE,51320.0,2566.0,0.0
068-000062,107000.0,255300.0,362300.0,510,2509,R,108 KINGSMEADOW LN,Blacklick,CITY OF REYNOLDSBURG-JEFF TWP-RE,2398.0,8,2,4,20.0,1995.0,,1885196.73295,722127.989012,2024,068,108 KINGSMEADOW LANE,47960.0,2398.0,0.0
170-005027,97000.0,0.0,97000.0,500,2506,R,8696 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889577.50667,741022.035869,2024,170,8696 BEN HALE COURT,,,
170-005028,97000.0,0.0,97000.0,500,2506,R,8710 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889676.19249,740923.820432,2024,170,8710 BEN HALE COURT,,,
170-005021,79600.0,0.0,79600.0,500,2506,R,8584 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1888784.30821,741467.639883,2024,170,8584 BEN HALE COURT,,,
170-005022,97000.0,0.0,97000.0,500,2506,R,8598 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1888891.27855,741466.897184,2024,170,8598 BEN HALE COURT,,,
171-000673,83000.0,230600.0,313600.0,510,4505,R,8588 GREYLAG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2004.0,6,2,4,20.0,2003.0,,1889913.32457,731784.523176,2024,171,8588 GREYLAG COURT,40080.0,2004.0,0.0
171-000671,68800.0,233300.0,302100.0,510,4505,R,8600 GREYLAG ST,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2046.0,7,2,4,20.0,2002.0,,1889925.45791,731960.498874,2024,171,8600 GREYLAG STREET,40920.0,2046.0,0.0
171-000672,83000.0,239000.0,322000.0,510,4505,R,8596 GREYLAG ST,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1795.0,6,2,3,20.0,2003.0,,1889921.11737,731903.034258,2024,171,8596 GREYLAG STREET,35900.0,1795.0,0.0
170-005025,97000.0,0.0,97000.0,500,2506,R,8636 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889215.42775,741329.720211,2024,170,8636 BEN HALE COURT,,,
170-005026,79000.0,0.0,79000.0,500,2506,R,8648 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889294.37813,741252.778108,2024,170,8648 BEN HALE COURT,,,
170-005031,97000.0,0.0,97000.0,500,2506,R,8695 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889368.18581,740740.736809,2024,170,8695 BEN HALE COURT,,,
170-005032,97000.0,0.0,97000.0,500,2506,R,8679 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889296.32039,740820.370016,2024,170,8679 BEN HALE COURT,,,
171-000675,68800.0,232300.0,301100.0,510,4505,R,8580 GREYLAG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2064.0,7,2,4,20.0,2002.0,,1889907.02742,731679.100979,2024,171,8580 GREYLAG COURT,41280.0,2064.0,0.0
171-000674,68800.0,224800.0,293600.0,510,4505,R,8584 GREYLAG CT,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1874.0,6,2,3,20.0,2002.0,,1889910.14954,731727.003606,2024,171,8584 GREYLAG COURT,37480.0,1874.0,0.0
170-005035,78400.0,0.0,78400.0,500,2506,R,8587 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1888771.00771,741117.675852,2024,170,8587 BEN HALE COURT,,,
170-005036,78400.0,0.0,78400.0,500,2506,R,8575 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1888671.19738,741124.901887,2024,170,8575 BEN HALE COURT,,,
170-005029,97000.0,0.0,97000.0,500,2506,R,8714 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889652.01193,740744.561441,2024,170,8714 BEN HALE COURT,,,
170-005030,97000.0,0.0,97000.0,500,2506,R,8707 BEN HALE CT,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1889494.62995,740670.54379,2024,170,8707 BEN HALE COURT,,,
175-295949,85800.0,300800.0,386600.0,510,4505,R,639 COLBRIDGE DR,Blacklick,JEFFERSON TWP-COLS-LICKING,2489.0,6,2,4,20.0,2017.0,,1884720.46217,727792.481866,2024,175,639 COLBRIDGE DRIVE,49780.0,2489.0,0.0
175-295950,85800.0,270800.0,356600.0,510,4505,R,638 COLEBRIDGE DR,Blacklick,JEFFERSON TWP-COLS-LICKING,2332.0,8,2,4,20.0,2017.0,,1884885.15959,727782.387972,2024,175,638 COLEBRIDGE DRIVE,46640.0,2332.0,0.0
175-295948,84000.0,326700.0,410700.0,510,4505,R,631 COLEBRIDGE DR,Blacklick,JEFFERSON TWP-COLS-LICKING,3076.0,7,2,4,20.0,2017.0,,1884717.39377,727742.57711,2024,175,631 COLEBRIDGE DRIVE,61520.0,3076.0,0.0
