street_norm,year,parcels,total_sqft,net_delta_sqft,run_count
HEADWATER DRIVE,2023,58,118235.0,0.0,9.0
HEADWATER DRIVE,2024,58,118245.0,0.0,6.0
HENSEL WOODS DRIVE,2016,1,0.0,0.0,0.0
HENSEL WOODS DRIVE,2017,1,1868.0,0.0,0.0
HENSEL WOODS DRIVE,2018,1,1868.0,0.0,0.0
HENSEL WOODS DRIVE,2019,1,1868.0,0.0,0.0
HENSEL WOODS DRIVE,2020,1,1868.0,0.0,0.0
HENSEL WOODS DRIVE,2021,1,1868.0,0.0,0.0
HENSEL WOODS DRIVE,2022,1,1868.0,0.0,0.0
HENSEL WOODS DRIVE,2023,1,1868.0,0.0,0.0
HENSEL WOODS DRIVE,2024,1,1868.0,0.0,0.0
HENSEL WOODS ROAD,2014,13,24110.0,0.0,0.0
HENSEL WOODS ROAD,2015,13,24110.0,0.0,0.0
HENSEL WOODS ROAD,2016,12,0.0,0.0,0.0
HENSEL WOODS ROAD,2017,12,21701.0,0.0,0.0
HENSEL WOODS ROAD,2018,12,21701.0,0.0,0.0
HENSEL WOODS ROAD,2019,12,21701.0,0.0,0.0
HENSEL WOODS ROAD,2020,12,21701.0,0.0,1.0
HENSEL WOODS ROAD,2021,12,21701.0,0.0,2.0
HENSEL WOODS ROAD,2022,12,21701.0,0.0,12.0
HENSEL WOODS ROAD,2023,12,21701.0,0.0,2.0
HENSEL WOODS ROAD,2024,12,21701.0,0.0,2.0
HEPATICA STREET,2014,4,5631.0,0.0,0.0
HEPATICA STREET,2015,4,5631.0,0.0,0.0
HEPATICA STREET,2016,25,0.0,0.0,0.0
HEPATICA STREET,2017,25,34481.0,0.0,0.0
HEPATICA STREET,2018,25,34481.0,0.0,0.0
HEPATICA STREET,2019,25,34481.0,0.0,1.0
HEPATICA STREET,2020,25,34481.0,0.0,0.0
HEPATICA STREET,2021,25,34481.0,0.0,1.0
HEPATICA STREET,2022,25,34481.0,0.0,2.0
HEPATICA STREET,2023,25,34481.0,0.0,3.0
HEPATICA STREET,2024,25,34481.0,0.0,1.0
HERITAGE STREET,2014,36,0.0,0.0,0.0
HERITAGE STREET,2015,36,0.0,0.0,0.0
HERITAGE STREET,2016,36,0.0,0.0,0.0
HERITAGE STREET,2017,36,108759.0,0.0,0.0
HERITAGE STREET,2018,26,84537.0,0.0,0.0
HERITAGE STREET,2019,36,108927.0,0.0,0.0
HERITAGE STREET,2020,36,108927.0,0.0,0.0
HERITAGE STREET,2021,36,108370.0,0.0,1.0
HERITAGE STREET,2022,36,108802.0,0.0,2.0
HERITAGE STREET,2023,36,109015.0,0.0,2.0
HERITAGE STREET,2024,36,109015.0,0.0,2.0
HICKORY VALLEY DRIVE,2014,6,10661.0,0.0,0.0
HICKORY VALLEY DRIVE,2015,6,10661.0,0.0,0.0
HICKORY VALLEY DRIVE,2016,6,0.0,0.0,0.0
HICKORY VALLEY DRIVE,2017,6,10323.0,0.0,0.0
HICKORY VALLEY DRIVE,2018,6,10323.0,0.0,0.0
HICKORY VALLEY DRIVE,2019,6,10323.0,0.0,0.0
HICKORY VALLEY DRIVE,2020,6,10323.0,0.0,0.0
HICKORY VALLEY DRIVE,2021,6,10323.0,0.0,0.0
HICKORY VALLEY DRIVE,2022,6,10323.0,0.0,0.0
HICKORY VALLEY DRIVE,2023,6,10323.0,0.0,0.0
HICKORY VALLEY DRIVE,2024,6,10323.0,0.0,0.0
HIGH STREET,2014,9,4728.0,0.0,0.0
HIGH STREET,2015,9,4728.0,0.0,0.0
HIGH STREET,2016,9,0.0,0.0,0.0
HIGH STREET,2017,9,4729.0,0.0,0.0
HIGH STREET,2018,8,4729.0,0.0,0.0
HIGH STREET,2019,8,4729.0,0.0,2.0
HIGH STREET,2020,8,4729.0,0.0,2.0
HIGH STREET,2021,8,4729.0,0.0,1.0
HIGH STREET,2022,8,4729.0,0.0,5.0
HIGH STREET,2023,8,4729.0,0.0,4.0
HIGH STREET,2024,8,4729.0,0.0,0.0
HIGHLAND WOODS BL,2014,13,0.0,0.0,0.0
HIGHLAND WOODS BL,2015,13,0.0,0.0,0.0
HIGHLAND WOODS BL,2016,12,0.0,0.0,0.0
HIGHLAND WOODS BL,2017,26,71492.0,0.0,0.0
HIGHLAND WOODS BL,2018,24,69836.0,0.0,0.0
HIGHLAND WOODS BL,2019,26,76309.0,0.0,0.0
HIGHLAND WOODS BL,2020,26,76309.0,0.0,0.0
HIGHLAND WOODS BL,2021,26,76309.0,0.0,0.0
HIGHLAND WOODS BL,2022,26,76309.0,0.0,0.0
HIGHLAND WOODS BL,2023,26,76561.0,0.0,0.0
HIGHLAND WOODS BL,2024,26,76561.0,0.0,0.0
HIGHLANDS WOODS BL,2017,2,3064.0,0.0,0.0
HIGHLANDS WOODS BL,2018,1,3064.0,0.0,0.0
HIGHLANDS WOODS BL,2019,2,3064.0,0.0,0.0
HIGHLANDS WOODS BL,2020,2,3064.0,0.0,0.0
HIGHLANDS WOODS BL,2021,2,3064.0,0.0,0.0
HIGHLANDS WOODS BL,2022,2,3064.0,0.0,0.0
HIGHLANDS WOODS BL,2023,2,3064.0,0.0,0.0
HIGHLANDS WOODS BL,2024,2,3064.0,0.0,0.0
HOBOKEN DRIVE,2014,2,3390.0,0.0,0.0
HOBOKEN DRIVE,2015,2,3390.0,0.0,0.0
HOBOKEN DRIVE,2016,6,0.0,0.0,0.0
HOBOKEN DRIVE,2017,6,10155.0,0.0,0.0
HOBOKEN DRIVE,2018,6,10155.0,0.0,0.0
HOBOKEN DRIVE,2019,6,10155.0,0.0,1.0
HOBOKEN DRIVE,2020,6,10155.0,0.0,0.0
HOBOKEN DRIVE,2021,6,10155.0,0.0,0.0
HOBOKEN DRIVE,2022,6,10155.0,0.0,0.0
HOBOKEN DRIVE,2023,6,10155.0,0.0,0.0
HOBOKEN DRIVE,2024,6,10155.0,0.0,0.0
HOLBEIN GROVE PASS,2014,7,24737.0,0.0,0.0
HOLBEIN GROVE PASS,2015,7,24737.0,0.0,0.0
HOLBEIN GROVE PS,2016,5,0.0,0.0,0.0
HOLBEIN GROVE PS,2017,6,20512.0,0.0,0.0
HOLBEIN GROVE PS,2018,6,20512.0,0.0,0.0
HOLBEIN GROVE PS,2019,6,20512.0,0.0,0.0
HOLBEIN GROVE PS,2020,6,20512.0,0.0,0.0
HOLBEIN GROVE PS,2021,6,20512.0,0.0,0.0
HOLBEIN GROVE PS,2022,6,20512.0,0.0,0.0
HOLBEIN GROVE PS,2023,6,20512.0,0.0,0.0
HOLBEIN GROVE PS,2024,6,20512.0,0.0,0.0
HOLEBIN GROVE PS,2016,1,0.0,0.0,0.0
HOLMESDALE PL,2014,11,0.0,0.0,0.0
HOLMESDALE PL,2015,11,0.0,0.0,0.0
HOLMESDALE PL,2016,12,0.0,0.0,0.0
HOLMESDALE PL,2017,12,39886.0,0.0,0.0
HOLMESDALE PL,2018,12,43780.0,0.0,0.0
HOLMESDALE PL,2019,12,43780.0,0.0,0.0
HOLMESDALE PL,2020,12,43780.0,0.0,0.0
HOLMESDALE PL,2021,12,43780.0,0.0,0.0
HOLMESDALE PL,2022,12,43780.0,0.0,0.0
HOLMESDALE PL,2023,12,43740.0,0.0,0.0
HOLMESDALE PL,2024,12,43740.0,0.0,0.0
HOWARD STREET,2014,8,11972.0,0.0,0.0
HOWARD STREET,2015,8,11972.0,0.0,0.0
HOWARD STREET,2016,8,0.0,0.0,0.0
HOWARD STREET,2017,8,11150.0,0.0,0.0
HOWARD STREET,2018,8,11150.0,0.0,0.0
HOWARD STREET,2019,8,11150.0,0.0,0.0
HOWARD STREET,2020,8,11150.0,0.0,0.0
HOWARD STREET,2021,8,11150.0,0.0,0.0
HOWARD STREET,2022,8,11150.0,0.0,0.0
HOWARD STREET,2023,8,11150.0,0.0,0.0
HOWARD STREET,2024,8,11150.0,0.0,0.0
HUMBOLDT ROAD,2024,48,39192.0,0.0,3.0
HUMBOLDT ROAD 101,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 102,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 103,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 104,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 105,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 106,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 107,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 108,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 201,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 202,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 203,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 204,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 205,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 206,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 207,2023,3,0.0,0.0,0.0
HUMBOLDT ROAD 208,2023,2,0.0,0.0,0.0
HUMBOLDTW ROAD 208,2023,1,0.0,0.0,0.0
HUTTON STREET,2014,13,36363.0,0.0,0.0
HUTTON STREET,2015,13,36363.0,0.0,0.0
HUTTON STREET,2016,13,0.0,0.0,0.0
HUTTON STREET,2017,13,35955.0,0.0,0.0
HUTTON STREET,2018,13,35955.0,0.0,0.0
HUTTON STREET,2019,13,35955.0,0.0,0.0
HUTTON STREET,2020,13,35955.0,0.0,1.0
HUTTON STREET,2021,13,35955.0,0.0,0.0
HUTTON STREET,2022,13,35955.0,0.0,2.0
HUTTON STREET,2023,13,35955.0,0.0,0.0
HUTTON STREET,2024,13,35955.0,0.0,3.0
IRONWOOD DRIVE,2014,12,29419.0,0.0,0.0
IRONWOOD DRIVE,2015,12,29419.0,0.0,0.0
IRONWOOD DRIVE,2016,12,0.0,0.0,0.0
IRONWOOD DRIVE,2017,12,35466.0,0.0,0.0
IRONWOOD DRIVE,2018,12,35466.0,0.0,0.0
IRONWOOD DRIVE,2019,12,35466.0,0.0,0.0
IRONWOOD DRIVE,2020,12,35466.0,0.0,2.0
IRONWOOD DRIVE,2021,12,35466.0,0.0,1.0
IRONWOOD DRIVE,2022,12,35466.0,0.0,3.0
IRONWOOD DRIVE,2023,12,35466.0,0.0,2.0
IRONWOOD DRIVE,2024,12,35466.0,0.0,1.0
JACKSON HOLE DRIVE,2014,37,133185.0,0.0,0.0
JACKSON HOLE DRIVE,2015,37,133185.0,0.0,0.0
JACKSON HOLE DRIVE,2016,37,0.0,0.0,0.0
JACKSON HOLE DRIVE,2017,37,130912.0,0.0,0.0
JACKSON HOLE DRIVE,2018,37,130912.0,0.0,0.0
JACKSON HOLE DRIVE,2019,37,130288.0,0.0,1.0
JACKSON HOLE DRIVE,2020,37,129730.0,0.0,1.0
JACKSON HOLE DRIVE,2021,37,129730.0,0.0,2.0
JACKSON HOLE DRIVE,2022,37,129730.0,0.0,3.0
JACKSON HOLE DRIVE,2023,37,129706.0,0.0,8.0
JACKSON HOLE DRIVE,2024,37,130312.0,0.0,12.0
JANTLER WY,2019,14,0.0,0.0,0.0
JAYHAWK STREET,2017,18,0.0,0.0,0.0
JAYHAWK STREET,2018,17,0.0,0.0,1.0
JAYHAWK STREET,2019,18,47335.0,0.0,0.0
JAYHAWK STREET,2020,18,47335.0,0.0,2.0
JAYHAWK STREET,2021,18,47335.0,0.0,2.0
JAYHAWK STREET,2022,18,47335.0,0.0,3.0
JAYHAWK STREET,2023,18,47335.0,0.0,0.0
JAYHAWK STREET,2024,18,47335.0,0.0,4.0
JEFFERSON ESTATE COURT,2014,10,26998.0,0.0,0.0
JEFFERSON ESTATE COURT,2015,10,26998.0,0.0,0.0
JEFFERSON ESTATE COURT,2016,10,0.0,0.0,0.0
JEFFERSON ESTATE COURT,2017,10,27201.0,0.0,0.0
JEFFERSON ESTATE COURT,2018,10,25947.0,0.0,0.0
JEFFERSON ESTATE COURT,2019,10,25947.0,0.0,0.0
JEFFERSON ESTATE COURT,2020,10,25947.0,0.0,0.0
JEFFERSON ESTATE COURT,2021,10,25947.0,0.0,0.0
JEFFERSON ESTATE COURT,2022,10,25947.0,0.0,0.0
JEFFERSON ESTATE COURT,2023,10,25967.0,0.0,0.0
JEFFERSON ESTATE COURT,2024,10,25967.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2014,16,40772.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2015,16,40772.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2016,16,0.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2017,16,40221.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2018,16,40221.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2019,16,40221.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2020,16,40221.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2021,16,40221.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2022,16,40221.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2023,16,40457.0,0.0,0.0
JEFFERSON ESTATE DRIVE,2024,16,40457.0,0.0,0.0
JEFFERSON MEADOW DRIVE,2016,12,0.0,0.0,0.0
JEFFERSON MEADOW DRIVE,2017,12,27026.0,0.0,0.0
JEFFERSON MEADOW DRIVE,2018,12,27026.0,0.0,0.0
JEFFERSON MEADOW DRIVE,2019,12,27026.0,0.0,0.0
JEFFERSON MEADOW DRIVE,2020,12,27026.0,0.0,0.0
JEFFERSON MEADOW DRIVE,2021,12,27026.0,0.0,0.0
JEFFERSON MEADOW DRIVE,2022,12,27026.0,0.0,0.0
JEFFERSON MEADOW DRIVE,2023,12,27026.0,0.0,0.0
JEFFERSON MEADOW DRIVE,2024,12,27026.0,0.0,0.0
JEFFERSON MEADOWS DRIVE,2014,12,27118.0,0.0,0.0
JEFFERSON MEADOWS DRIVE,2015,12,27118.0,0.0,0.0
JEFFERSON RUN,2014,10,5310.0,0.0,0.0
JEFFERSON RUN,2015,10,5310.0,0.0,0.0
JEFFERSON RUN,2016,41,0.0,0.0,0.0
JEFFERSON RUN,2017,50,64113.0,0.0,0.0
JEFFERSON RUN,2018,48,64113.0,0.0,0.0
JEFFERSON RUN,2019,48,64113.0,0.0,1.0
JEFFERSON RUN,2020,47,64113.0,0.0,0.0
JEFFERSON RUN,2021,47,64113.0,0.0,1.0
JEFFERSON RUN,2022,47,64113.0,0.0,3.0
JEFFERSON RUN,2023,47,64113.0,0.0,5.0
JEFFERSON RUN,2024,47,64113.0,0.0,14.0
JEFFERSON RUN ROAD,2020,1,0.0,0.0,0.0
JEFFERSON RUN ROAD,2021,1,0.0,0.0,0.0
JEFFERSON RUN ROAD,2022,1,0.0,0.0,0.0
JEFFERSON RUN ROAD,2023,1,0.0,0.0,0.0
JEFFERSON RUN ROAD,2024,1,0.0,0.0,0.0
JENTLER WY,2019,1,0.0,0.0,0.0
JENTLER WY,2020,15,0.0,0.0,0.0
JENTLER WY,2021,14,23940.0,0.0,0.0
JENTLER WY,2022,14,38593.0,0.0,0.0
JENTLER WY,2023,14,38593.0,0.0,0.0
JENTLER WY,2024,14,38593.0,0.0,0.0
JOHNSTOWN ROAD,2014,46,66591.0,0.0,0.0
JOHNSTOWN ROAD,2015,46,66591.0,0.0,0.0
JOHNSTOWN ROAD,2016,44,0.0,0.0,0.0
JOHNSTOWN ROAD,2017,46,63874.0,0.0,0.0
JOHNSTOWN ROAD,2018,32,44924.0,0.0,8.0
JOHNSTOWN ROAD,2019,46,62875.0,0.0,12.0
JOHNSTOWN ROAD,2020,45,62875.0,0.0,9.0
JOHNSTOWN ROAD,2021,45,63019.0,0.0,2.0
JOHNSTOWN ROAD,2022,45,63019.0,0.0,47.0
JOHNSTOWN ROAD,2023,44,63429.0,0.0,22.0
JOHNSTOWN ROAD,2024,44,63429.0,0.0,18.0
KARSTEN PL,2014,4,11252.0,0.0,0.0
KARSTEN PL,2015,4,11252.0,0.0,0.0
KARSTEN PL,2016,18,0.0,0.0,0.0
KARSTEN PL,2017,18,51840.0,0.0,0.0
KARSTEN PL,2018,18,51840.0,0.0,0.0
KARSTEN PL,2019,18,51840.0,0.0,1.0
KARSTEN PL,2020,18,51840.0,0.0,0.0
KARSTEN PL,2021,18,51840.0,0.0,1.0
KARSTEN PL,2022,18,51840.0,0.0,0.0
KARSTEN PL,2023,18,51840.0,0.0,0.0
KARSTEN PL,2024,18,51840.0,0.0,0.0
KEANNEN,2016,1,0.0,0.0,0.0
KEANNEN STREET,2014,22,63390.0,0.0,0.0
KEANNEN STREET,2015,22,63390.0,0.0,0.0
KEANNEN STREET,2016,20,0.0,0.0,0.0
KEANNEN STREET,2017,22,63846.0,0.0,0.0
KEANNEN STREET,2018,22,63846.0,0.0,0.0
KEANNEN STREET,2019,22,63846.0,0.0,0.0
KEANNEN STREET,2020,22,63846.0,0.0,1.0
KEANNEN STREET,2021,22,63846.0,0.0,0.0
KEANNEN STREET,2022,22,63846.0,0.0,2.0
KEANNEN STREET,2023,22,63852.0,0.0,1.0
KEANNEN STREET,2024,22,63852.0,0.0,5.0
KELTON HURST DRIVE,2014,1,2980.0,0.0,0.0
KELTON HURST DRIVE,2015,1,2980.0,0.0,0.0
KELTON HURST DRIVE,2016,1,0.0,0.0,0.0
KELTON HURST DRIVE,2017,1,3380.0,0.0,0.0
KELTON HURST DRIVE,2018,1,3380.0,0.0,0.0
KELTON HURST DRIVE,2019,1,3380.0,0.0,0.0
KELTON HURST DRIVE,2020,1,3380.0,0.0,0.0
KELTON HURST DRIVE,2021,1,3380.0,0.0,0.0
KELTONHURST COURT,2014,7,22956.0,0.0,0.0
KELTONHURST COURT,2015,7,22956.0,0.0,0.0
KELTONHURST COURT,2016,7,0.0,0.0,0.0
KELTONHURST COURT,2017,7,22998.0,0.0,0.0
KELTONHURST COURT,2018,3,8932.0,0.0,0.0
KELTONHURST COURT,2019,7,22998.0,0.0,0.0
KELTONHURST COURT,2020,7,22998.0,0.0,0.0
KELTONHURST COURT,2021,7,22998.0,0.0,0.0
KELTONHURST COURT,2022,7,22998.0,0.0,2.0
KELTONHURST COURT,2023,7,22998.0,0.0,1.0
KELTONHURST COURT,2024,7,22998.0,0.0,0.0
KELTONHURST DRIVE,2014,7,14349.0,0.0,0.0
KELTONHURST DRIVE,2015,7,14349.0,0.0,0.0
KELTONHURST DRIVE,2016,7,0.0,0.0,0.0
KELTONHURST DRIVE,2017,7,15783.0,0.0,0.0
KELTONHURST DRIVE,2018,5,8568.0,0.0,0.0
KELTONHURST DRIVE,2019,7,15783.0,0.0,0.0
KELTONHURST DRIVE,2020,7,15783.0,0.0,0.0
KELTONHURST DRIVE,2021,7,14621.0,0.0,0.0
KELTONHURST DRIVE,2022,8,18001.0,0.0,1.0
KELTONHURST DRIVE,2023,8,18998.0,0.0,0.0
KELTONHURST DRIVE,2024,8,18998.0,0.0,1.0
KEMPERWOOD COURT,2014,15,48506.0,0.0,0.0
KEMPERWOOD COURT,2015,15,48506.0,0.0,0.0
KEMPERWOOD COURT,2016,18,0.0,0.0,0.0
KEMPERWOOD COURT,2017,18,59011.0,0.0,0.0
KEMPERWOOD COURT,2018,15,48803.0,0.0,2.0
KEMPERWOOD COURT,2019,18,59011.0,0.0,3.0
KEMPERWOOD COURT,2020,18,59011.0,0.0,0.0
KEMPERWOOD COURT,2021,18,59011.0,0.0,0.0
KEMPERWOOD COURT,2022,18,59011.0,0.0,1.0
KEMPERWOOD COURT,2023,18,59046.0,0.0,0.0
KEMPERWOOD COURT,2024,18,58866.0,0.0,1.0
KEMPERWOOD DRIVE,2014,20,61932.0,0.0,0.0
KEMPERWOOD DRIVE,2015,20,61932.0,0.0,0.0
KEMPERWOOD DRIVE,2016,17,0.0,0.0,0.0
KEMPERWOOD DRIVE,2017,17,52275.0,0.0,0.0
KEMPERWOOD DRIVE,2018,17,52275.0,0.0,0.0
KEMPERWOOD DRIVE,2019,17,52275.0,0.0,0.0
KEMPERWOOD DRIVE,2020,17,51905.0,0.0,0.0
KEMPERWOOD DRIVE,2021,17,51905.0,0.0,0.0
KEMPERWOOD DRIVE,2022,17,51905.0,0.0,32.0
KEMPERWOOD DRIVE,2023,17,52329.0,0.0,2.0
KEMPERWOOD DRIVE,2024,17,52329.0,0.0,5.0
KENNEDY,2016,1,0.0,0.0,0.0
KENNEDY ROAD,2014,26,48381.0,0.0,0.0
KENNEDY ROAD,2015,26,48381.0,0.0,0.0
KENNEDY ROAD,2016,25,0.0,0.0,0.0
KENNEDY ROAD,2017,27,47274.0,0.0,0.0
KENNEDY ROAD,2018,27,47274.0,0.0,1.0
KENNEDY ROAD,2019,27,47274.0,0.0,7.0
KENNEDY ROAD,2020,27,50674.0,0.0,0.0
KENNEDY ROAD,2021,27,50674.0,0.0,0.0
KENNEDY ROAD,2022,27,50674.0,0.0,5.0
KENNEDY ROAD,2023,27,51322.0,0.0,5.0
KENNEDY ROAD,2024,27,51322.0,0.0,9.0
KESEGS WY,2014,14,54892.0,0.0,0.0
KESEGS WY,2015,14,54892.0,0.0,0.0
KESEGS WY,2016,14,0.0,0.0,0.0
KESEGS WY,2017,14,55656.0,0.0,0.0
KESEGS WY,2018,13,49012.0,0.0,0.0
KESEGS WY,2019,13,49012.0,0.0,0.0
KESEGS WY,2020,13,49012.0,0.0,0.0
KESEGS WY,2021,13,49012.0,0.0,0.0
KESEGS WY,2022,13,50155.0,0.0,0.0
KESEGS WY,2023,13,50257.0,0.0,0.0
KESEGS WY,2024,13,50257.0,0.0,0.0
KEYSTONE RANCH COURT,2014,3,10075.0,0.0,0.0
KEYSTONE RANCH COURT,2015,3,10075.0,0.0,0.0
KEYSTONE RANCH COURT,2016,3,0.0,0.0,0.0
KEYSTONE RANCH COURT,2017,3,10055.0,0.0,0.0
KEYSTONE RANCH COURT,2018,3,10055.0,0.0,0.0
KEYSTONE RANCH COURT,2019,3,10055.0,0.0,1.0
KEYSTONE RANCH COURT,2020,3,10055.0,0.0,0.0
KEYSTONE RANCH COURT,2021,3,10055.0,0.0,0.0
KEYSTONE RANCH COURT,2022,3,10055.0,0.0,1.0
KEYSTONE RANCH COURT,2023,3,10055.0,0.0,0.0
KEYSTONE RANCH COURT,2024,3,10055.0,0.0,0.0
KINGHURST DRIVE,2016,2,0.0,0.0,0.0
KINGHURST DRIVE,2017,2,3842.0,0.0,0.0
KINGHURST DRIVE,2018,2,3842.0,0.0,0.0
KINGHURST DRIVE,2019,2,3842.0,0.0,0.0
KINGHURST DRIVE,2020,2,3842.0,0.0,0.0
KINGHURST DRIVE,2021,2,3842.0,0.0,0.0
KINGHURST DRIVE,2022,2,3842.0,0.0,0.0
KINGHURST DRIVE,2023,2,3842.0,0.0,0.0
KINGHURST DRIVE,2024,2,3842.0,0.0,0.0
KINGSHURST DRIVE,2014,2,3842.0,0.0,0.0
KINGSHURST DRIVE,2015,2,3842.0,0.0,0.0
KINGSHURST DRIVE,2017,23,0.0,0.0,0.0
KINGSHURST DRIVE,2018,22,0.0,0.0,0.0
KINGSHURST DRIVE,2019,22,34707.0,0.0,0.0
KINGSHURST DRIVE,2020,22,47357.0,0.0,0.0
KINGSHURST DRIVE,2021,22,47357.0,0.0,2.0
KINGSHURST DRIVE,2022,22,47357.0,0.0,0.0
KINGSHURST DRIVE,2023,22,47357.0,0.0,0.0
KINGSHURST DRIVE,2024,22,47357.0,0.0,2.0
KINGSHURTST DRIVE,2018,1,0.0,0.0,0.0
KINGSHURTST DRIVE,2019,1,0.0,0.0,0.0
KINGSHURTST DRIVE,2020,1,0.0,0.0,0.0
KINGSHURTST DRIVE,2021,1,0.0,0.0,0.0
KINGSHURTST DRIVE,2022,1,0.0,0.0,0.0
KINGSHURTST DRIVE,2023,1,0.0,0.0,0.0
KINGSHURTST DRIVE,2024,1,0.0,0.0,0.0
KINGSMEADOW LANE,2014,54,122596.0,0.0,0.0
KINGSMEADOW LANE,2015,54,122596.0,0.0,0.0
KINGSMEADOW LANE,2016,54,0.0,0.0,0.0
KINGSMEADOW LANE,2017,54,130117.0,0.0,0.0
KINGSMEADOW LANE,2018,54,128860.0,0.0,0.0
KINGSMEADOW LANE,2019,54,127654.0,0.0,1.0
KINGSMEADOW LANE,2020,54,127654.0,0.0,6.0
KINGSMEADOW LANE,2021,54,126285.0,0.0,1.0
KINGSMEADOW LANE,2022,54,126285.0,0.0,11.0
KINGSMEADOW LANE,2023,54,126303.0,0.0,7.0
KINGSMEADOW LANE,2024,54,125024.0,0.0,4.0
KIPATRICK DRIVE,2023,24,0.0,0.0,7.0
KIPATRICK DRIVE,2024,24,30624.0,0.0,6.0
KITZMILLER ROAD,2014,26,51058.0,0.0,0.0
KITZMILLER ROAD,2015,26,51058.0,0.0,0.0
KITZMILLER ROAD,2016,27,0.0,0.0,0.0
KITZMILLER ROAD,2017,27,60494.0,0.0,0.0
KITZMILLER ROAD,2018,18,37508.0,0.0,2.0
KITZMILLER ROAD,2019,27,62606.0,0.0,4.0
KITZMILLER ROAD,2020,27,62606.0,0.0,3.0
KITZMILLER ROAD,2021,27,62606.0,0.0,2.0
KITZMILLER ROAD,2022,27,62606.0,0.0,5.0
KITZMILLER ROAD,2023,27,65867.0,0.0,5.0
KITZMILLER ROAD,2024,27,65867.0,0.0,7.0
KNOLL COURT,2014,3,6363.0,0.0,0.0
KNOLL COURT,2015,3,6363.0,0.0,0.0
KNOLL COURT,2016,3,0.0,0.0,0.0
KNOLL COURT,2017,3,6173.0,0.0,0.0
KNOLL COURT,2018,3,6173.0,0.0,0.0
KNOLL COURT,2019,3,6173.0,0.0,0.0
KNOLL COURT,2020,3,6173.0,0.0,0.0
KNOLL COURT,2021,3,6173.0,0.0,0.0
KNOLL COURT,2022,3,6173.0,0.0,0.0
KNOLL COURT,2023,3,6153.0,0.0,1.0
KNOLL COURT,2024,3,6153.0,0.0,0.0
KNOLL DRIVE,2014,19,44178.0,0.0,0.0
KNOLL DRIVE,2015,19,44178.0,0.0,0.0
KNOLL DRIVE,2016,19,0.0,0.0,0.0
KNOLL DRIVE,2017,19,43974.0,0.0,0.0
KNOLL DRIVE,2018,19,43974.0,0.0,2.0
KNOLL DRIVE,2019,19,44814.0,0.0,2.0
KNOLL DRIVE,2020,19,44814.0,0.0,1.0
KNOLL DRIVE,2021,19,44814.0,0.0,0.0
KNOLL DRIVE,2022,19,44814.0,0.0,6.0
KNOLL DRIVE,2023,19,44789.0,0.0,12.0
KNOLL DRIVE,2024,19,44789.0,0.0,9.0
LAIDBROOK,2014,1,0.0,0.0,0.0
LAIDBROOK,2015,1,0.0,0.0,0.0
LAIDBROOK PL,2014,12,0.0,0.0,0.0
LAIDBROOK PL,2015,12,0.0,0.0,0.0
LAIDBROOK PL,2016,12,0.0,0.0,0.0
LAIDBROOK PL,2017,13,33076.0,0.0,0.0
LAIDBROOK PL,2018,7,17850.0,0.0,1.0
LAIDBROOK PL,2019,13,48656.0,0.0,0.0
LAIDBROOK PL,2020,13,48656.0,0.0,0.0
LAIDBROOK PL,2021,13,48656.0,0.0,0.0
LAIDBROOK PL,2022,13,48656.0,0.0,0.0
LAIDBROOK PL,2023,13,48656.0,0.0,0.0
LAIDBROOK PL,2024,13,48656.0,0.0,0.0
LAKE CROSSING AV,2016,2,0.0,0.0,0.0
LAKE CROSSING AV,2017,2,0.0,0.0,0.0
LAKE CROSSING AV,2018,2,0.0,0.0,0.0
LAKE CROSSING AV,2019,2,0.0,0.0,0.0
LAKE CROSSING AV,2020,2,0.0,0.0,0.0
LAKE CROSSING AV,2021,2,0.0,0.0,0.0
LAKE CROSSING AV,2022,2,0.0,0.0,0.0
LAKE CROSSING AV,2023,2,0.0,0.0,0.0
LAKE CROSSING AV,2024,2,0.0,0.0,0.0
LANGLY COURT,2014,11,38067.0,0.0,0.0
LANGLY COURT,2015,11,38067.0,0.0,0.0
